balance_filter,script_type_filter,spend_activity_filter,pubkey_count,utxo_count,supply_sats,exposed_pubkey_count,exposed_utxo_count,exposed_supply_sats,estimated_migration_blocks
all,All,active,2745804,43403661,335060675575305,2745804,43403661,335060675575305,5050.34
all,All,all,58599418,165074762,2001242303021483,16030332,102537311,692086782931615,22652.46
all,All,inactive,7866052,50060094,170105395875195,7866052,50060094,170105395875195,6789.96
all,All,never_spent,47987562,71611007,1496076231570983,5418476,9073556,186920711481115,10812.16
all,Other,active,294,515,2047500,294,515,2047500,0.09
all,Other,all,2456739,2680481,268827936957,2396999,2423104,6034154121,471.76
all,Other,inactive,2206,4203,465735293,2206,4203,465735293,0.74
all,Other,never_spent,2454239,2675763,268360154164,2394499,2418386,5566371328,470.93
all,P2PK,active,3,20,145000,3,20,145000,0.00
all,P2PK,all,37671,44642,171636957807589,37671,44641,171631957807589,4.96
all,P2PK,inactive,330,6939,23708222160,330,6939,23708222160,0.77
all,P2PK,never_spent,37338,37683,171613249440429,37338,37682,171608249440429,4.18
all,P2PKH,active,352833,3654799,40443132901524,352833,3654799,40443132901524,701.72
all,P2PKH,all,21507658,44991818,466607593023685,4108483,17975838,119970751524223,8638.43
all,P2PKH,inactive,3716971,14145182,79459834314649,3716971,14145182,79459834314649,2715.87
all,P2PKH,never_spent,17437854,27191837,346704625807512,38679,175857,67784308050,5220.83
all,P2SH,active,212046,1890537,68281170283730,212046,1890537,68281170283730,332.73
all,P2SH,all,6288472,12249678,395559094412128,1159821,5733058,127116314213944,2155.94
all,P2SH,inactive,947775,3842521,58835143930214,947775,3842521,58835143930214,676.28
all,P2SH,never_spent,5128651,6516620,268442780198184,0,0,0,1146.93
all,P2TR,active,760928,25989166,4829235234181,760928,25989166,4829235234181,2676.88
all,P2TR,all,4817907,54505184,20558080467387,4817907,54505184,20558080467387,5614.03
all,P2TR,inactive,1115878,22086455,542931827861,1115878,22086455,542931827861,2274.90
all,P2TR,never_spent,2941101,6429563,15185913405345,2941101,6429563,15185913405345,662.24
all,P2WPKH,active,1372488,11608575,160190862304625,1372488,11608575,160190862304625,1300.16
all,P2WPKH,all,22344183,47905473,810161884858351,3422794,21481568,183950885833447,5365.41
all,P2WPKH,inactive,2043447,9860925,23706825572859,2043447,9860925,23706825572859,1104.42
all,P2WPKH,never_spent,18928248,26435973,626264196980867,6859,12068,53197955963,2960.83
all,P2WSH,active,47212,260049,61316272658745,47212,260049,61316272658745,38.75
all,P2WSH,all,1146788,2697486,136449864515386,86657,373918,68852758930904,401.93
all,P2WSH,inactive,39445,113869,7536486272159,39445,113869,7536486272159,16.97
all,P2WSH,never_spent,1060131,2323568,67597105584482,0,0,0,346.21
ge1,All,active,41175,4840874,330273116970608,41175,4840874,330273116970608,757.31
ge1,All,all,974839,10949902,1861102245648125,150195,7563404,676627804256015,1710.11
ge1,All,inactive,64067,2411979,161169740325589,64067,2411979,161169740325589,388.79
ge1,All,never_spent,869597,3697049,1369659388351928,44953,310551,185184946959818,564.01
ge1,Other,all,5,197317,263358505101,4,10,598014231,34.73
ge1,Other,inactive,1,6,202304590,1,6,202304590,0.00
ge1,Other,never_spent,4,197311,263156200511,3,4,395709641,34.73
ge1,P2PK,all,34311,34406,171622436695372,34311,34405,171617436695372,3.82
ge1,P2PK,inactive,9,9,23264000000,9,9,23264000000,0.00
ge1,P2PK,never_spent,34302,34397,171599172695372,34302,34396,171594172695372,3.82
ge1,P2PKH,active,5990,2254435,39763143119084,5990,2254435,39763143119084,432.85
ge1,P2PKH,all,229826,4839345,435343461954447,37078,3603686,114547712650343,929.15
ge1,P2PKH,inactive,31018,1275384,74724836835227,31018,1275384,74724836835227,244.87
ge1,P2PKH,never_spent,192818,1309526,320855482000136,70,73867,59732696032,251.43
ge1,P2SH,active,6451,526523,67775435853918,6451,526523,67775435853918,92.67
ge1,P2SH,all,196680,1251257,371296479308645,17794,830783,125459546225814,220.22
ge1,P2SH,inactive,11343,304260,57684110371896,11343,304260,57684110371896,53.55
ge1,P2SH,never_spent,178886,420474,245836933082831,0,0,0,74.00
ge1,P2TR,active,1264,196886,4665482748449,1264,196886,4665482748449,20.28
ge1,P2TR,all,12122,743675,18549897878429,12122,743675,18549897878429,76.60
ge1,P2TR,inactive,352,344756,398170448778,352,344756,398170448778,35.51
ge1,P2TR,never_spent,10506,202033,13486244681202,10506,202033,13486244681202,20.81
ge1,P2WPKH,active,26505,1785822,156853980509629,26505,1785822,156853980509629,200.01
ge1,P2WPKH,all,473474,3597570,730506695062990,47551,2266969,177731178876563,402.93
ge1,P2WPKH,inactive,20974,480896,20832797189363,20974,480896,20832797189363,53.86
ge1,P2WPKH,never_spent,425995,1330852,552819917363998,72,251,44401177571,149.06
ge1,P2WSH,active,965,77208,61215074739528,965,77208,61215074739528,11.50
ge1,P2WSH,all,28421,286332,133519916243141,1335,83876,68721433915263,42.66
ge1,P2WSH,inactive,370,6668,7506359175735,370,6668,7506359175735,0.99
ge1,P2WSH,never_spent,27086,202456,64798482327878,0,0,0,30.17
ge10,All,active,8168,1104288,321361319545968,8168,1104288,321361319545968,152.56
ge10,All,all,150452,2823014,1656753468295381,52778,1742527,650687400525155,451.50
ge10,All,inactive,8998,525607,146652919757544,8998,525607,146652919757544,92.58
ge10,All,never_spent,133286,1193119,1188739228991869,35612,112632,182673161221643,206.36
ge10,Other,all,1,197307,262760490870,0,0,0,34.73
ge10,Other,never_spent,1,197307,262760490870,0,0,0,34.73
ge10,P2PK,all,34226,34249,171598810982678,34226,34248,171593810982678,3.80
ge10,P2PK,inactive,7,7,22364000000,7,7,22364000000,0.00
ge10,P2PK,never_spent,34219,34242,171576446982678,34219,34241,171571446982678,3.80
ge10,P2PKH,active,1396,196152,38425562212026,1396,196152,38425562212026,37.66
ge10,P2PKH,all,36910,1226062,386496512194264,6373,621762,106118700037571,235.40
ge10,P2PKH,inactive,4962,352158,67649919233012,4962,352158,67649919233012,67.61
ge10,P2PKH,never_spent,30552,677752,280421030749226,15,73452,43218592533,130.13
ge10,P2SH,active,1472,176098,66312375624651,1472,176098,66312375624651,30.99
ge10,P2SH,all,24908,345796,327020419531940,3320,260804,121432597753035,60.86
ge10,P2SH,inactive,1848,84706,55120222128384,1848,84706,55120222128384,14.91
ge10,P2SH,never_spent,21588,84992,205587821778905,0,0,0,14.96
ge10,P2TR,active,223,10498,4380171410370,223,10498,4380171410370,1.08
ge10,P2TR,all,1640,15663,15733009617829,1640,15663,15733009617829,1.61
ge10,P2TR,inactive,47,245,321356081584,47,245,321356081584,0.03
ge10,P2TR,never_spent,1370,4920,11031482125875,1370,4920,11031482125875,0.51
ge10,P2WPKH,active,4710,667044,151208668090812,4710,667044,151208668090812,74.71
ge10,P2WPKH,all,47342,932199,628087998130634,6776,752419,167352832986301,104.41
ge10,P2WPKH,inactive,2058,85356,16117151374932,2058,85356,16117151374932,9.56
ge10,P2WPKH,never_spent,40574,179799,460762178664890,8,19,27013520557,20.14
ge10,P2WSH,active,367,54496,61034542208109,367,54496,61034542208109,8.12
ge10,P2WSH,all,5425,71738,127553957347166,443,57631,68456449147741,10.69
ge10,P2WSH,inactive,76,3135,7421906939632,76,3135,7421906939632,0.47
ge10,P2WSH,never_spent,4982,14107,59097508199425,0,0,0,2.10
ge100,All,active,2666,291872,305808226520684,2666,291872,305808226520684,47.64
ge100,All,all,20024,1207773,1233212951606497,4110,500449,440925971076788,215.36
ge100,All,inactive,1292,208089,126137592380217,1292,208089,126137592380217,38.04
ge100,All,never_spent,16066,707812,801267132705596,152,488,8980152175887,129.67
ge100,Other,all,1,197307,262760490870,0,0,0,34.73
ge100,Other,never_spent,1,197307,262760490870,0,0,0,34.73
ge100,P2PK,all,24,26,1024621000000,24,26,1024621000000,0.00
ge100,P2PK,never_spent,24,26,1024621000000,24,26,1024621000000,0.00
ge100,P2PKH,active,313,120398,35308476196368,313,120398,35308476196368,23.12
ge100,P2PKH,all,5180,739931,301986419166870,1057,284367,91394324592817,142.07
ge100,P2PKH,inactive,744,163969,56085848396449,744,163969,56085848396449,31.48
ge100,P2PKH,never_spent,4123,455564,210592094574053,0,0,0,87.47
ge100,P2SH,active,348,75495,63198011102285,348,75495,63198011102285,13.29
ge100,P2SH,all,4086,118062,272482352027491,646,99868,114219703050123,20.78
ge100,P2SH,inactive,298,24373,51021691947838,298,24373,51021691947838,4.29
ge100,P2SH,never_spent,3440,18194,158262648977368,0,0,0,3.20
ge100,P2TR,active,47,1009,3905778023421,47,1009,3905778023421,0.10
ge100,P2TR,all,185,1528,12085578953256,185,1528,12085578953256,0.16
ge100,P2TR,inactive,11,58,238320746747,11,58,238320746747,0.01
ge100,P2TR,never_spent,127,461,7941480183088,127,461,7941480183088,0.05
ge100,P2WPKH,active,1786,81463,142982143998208,1786,81463,142982143998208,9.12
ge100,P2WPKH,all,9305,131399,532162481530558,2000,99488,154534147379790,14.72
ge100,P2WPKH,inactive,213,18024,11537952388783,213,18024,11537952388783,2.02
ge100,P2WPKH,never_spent,7306,31912,377642385143567,1,1,14050992799,3.57
ge100,P2WSH,active,172,13507,60413817200402,172,13507,60413817200402,2.01
ge100,P2WSH,all,1243,19520,113208738437452,198,15172,67667596100802,2.91
ge100,P2WSH,inactive,26,1665,7253778900400,26,1665,7253778900400,0.25
ge100,P2WSH,never_spent,1045,4348,45541142336650,0,0,0,0.65
ge1000,All,active,362,66378,231288817345344,362,66378,231288817345344,9.33
ge1000,All,all,2019,427216,716749377885100,630,194044,334357078163989,74.31
ge1000,All,inactive,252,127548,97447584449428,252,127548,97447584449428,23.96
ge1000,All,never_spent,1405,233290,388012976090328,16,118,5620676369217,41.01
ge1000,Other,all,1,197307,262760490870,0,0,0,34.73
ge1000,Other,never_spent,1,197307,262760490870,0,0,0,34.73
ge1000,P2PK,all,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PK,never_spent,1,1,323317000000,1,1,323317000000,0.00
ge1000,P2PKH,active,50,9392,28152218931483,50,9392,28152218931483,1.80
ge1000,P2PKH,all,617,150739,186980678393512,190,125482,67655218667131,28.94
ge1000,P2PKH,inactive,140,116090,39502999735648,140,116090,39502999735648,22.29
ge1000,P2PKH,never_spent,427,25257,119325459726381,0,0,0,4.85
ge1000,P2SH,active,80,13887,55161123736890,80,13887,55161123736890,2.44
ge1000,P2SH,all,403,23242,159906636543588,168,19897,100398321725541,4.09
ge1000,P2SH,inactive,88,6010,45237197988651,88,6010,45237197988651,1.06
ge1000,P2SH,never_spent,235,3345,59508314818047,0,0,0,0.59
ge1000,P2TR,active,11,406,3062838559088,11,406,3062838559088,0.04
ge1000,P2TR,all,26,523,8360197928305,26,523,8360197928305,0.05
ge1000,P2TR,never_spent,15,117,5297359369217,15,117,5297359369217,0.01
ge1000,P2WPKH,active,172,35577,89207452320464,172,35577,89207452320464,3.98
ge1000,P2WPKH,all,834,47536,283581088626477,189,40948,95445062623398,5.32
ge1000,P2WPKH,inactive,17,5371,6237610302934,17,5371,6237610302934,0.60
ge1000,P2WPKH,never_spent,645,6588,188136026003079,0,0,0,0.74
ge1000,P2WSH,active,49,7116,55705183797419,49,7116,55705183797419,1.06
ge1000,P2WSH,all,137,7868,77334698902348,56,7193,62174960219614,1.17
ge1000,P2WSH,inactive,7,77,6469776422195,7,77,6469776422195,0.01
ge1000,P2WSH,never_spent,81,675,15159738682734,0,0,0,0.10
